date,ticker,adj_close
2022-08-10,VNQ,73.043
2022-08-11,VNQ,71.9589
2022-08-12,VNQ,71.39
2022-08-15,VNQ,72.4951
2022-08-16,VNQ,72.6373
2022-08-17,VNQ,73.2784
2022-08-18,VNQ,74.8104
2022-08-19,VNQ,76.2858
2022-08-22,VNQ,76.2518
2022-08-23,VNQ,76.8313
2022-08-24,VNQ,76.8325
2022-08-25,VNQ,74.8117
2022-08-26,VNQ,75.306
2022-08-29,VNQ,77.1937
2022-08-30,VNQ,77.7516
2022-08-31,VNQ,76.4072
2022-09-01,VNQ,75.262
2022-09-02,VNQ,76.2435
2022-09-05,VNQ,76.1757
2022-09-06,VNQ,74.1759
2022-09-07,VNQ,73.7748
2022-09-08,VNQ,73.7062
2022-09-09,VNQ,73.4618
2022-09-12,VNQ,72.8038
2022-09-13,VNQ,72.6199
2022-09-14,VNQ,71.9194
2022-09-15,VNQ,71.4677
2022-09-16,VNQ,71.1122
2022-09-19,VNQ,70.8351
2022-09-20,VNQ,70.7352
2022-09-21,VNQ,71.9043
2022-09-22,VNQ,72.6149
2022-09-23,VNQ,72.2565
2022-09-26,VNQ,72.2607
2022-09-27,VNQ,71.7313
2022-09-28,VNQ,72.3782
2022-09-29,VNQ,73.2767
2022-09-30,VNQ,72.4035
2022-10-03,VNQ,73.3466
2022-10-04,VNQ,73.4712
2022-10-05,VNQ,75.2302
2022-10-06,VNQ,75.8391
2022-10-07,VNQ,75.2507
2022-10-10,VNQ,74.4013
2022-10-11,VNQ,75.6961
2022-10-12,VNQ,74.6812
2022-10-13,VNQ,74.1373
2022-10-14,VNQ,74.2896
2022-10-17,VNQ,74.5903
2022-10-18,VNQ,74.9732
2022-10-19,VNQ,75.4897
2022-10-20,VNQ,75.0221
2022-10-21,VNQ,75.5332
2022-10-24,VNQ,75.8604
2022-10-25,VNQ,75.5826
2022-10-26,VNQ,76.2901
2022-10-27,VNQ,78.2273
2022-10-28,VNQ,78.2977
2022-10-31,VNQ,78.5661
2022-11-01,VNQ,79.5215
2022-11-02,VNQ,80.1482
2022-11-03,VNQ,81.4168
2022-11-04,VNQ,83.046
2022-11-07,VNQ,82.1157
2022-11-08,VNQ,83.6342
2022-11-09,VNQ,85.3147
2022-11-10,VNQ,84.6
2022-11-11,VNQ,85.5706
2022-11-14,VNQ,85.0179
2022-11-15,VNQ,83.9828
2022-11-16,VNQ,83.6836
2022-11-17,VNQ,83.6973
2022-11-18,VNQ,82.2758
2022-11-21,VNQ,80.9666
2022-11-22,VNQ,82.0631
2022-11-23,VNQ,81.362
2022-11-24,VNQ,81.0682
2022-11-25,VNQ,79.0249
2022-11-28,VNQ,79.3267
2022-11-29,VNQ,78.5513
2022-11-30,VNQ,76.8729
2022-12-01,VNQ,77.2801
2022-12-02,VNQ,76.9383
2022-12-05,VNQ,76.8645
2022-12-06,VNQ,76.7998
2022-12-07,VNQ,77.0062
2022-12-08,VNQ,77.0679
2022-12-09,VNQ,77.4685
2022-12-12,VNQ,77.8843
2022-12-13,VNQ,77.3396
2022-12-14,VNQ,77.297
2022-12-15,VNQ,77.9761
2022-12-16,VNQ,77.8722
2022-12-19,VNQ,78.6765
2022-12-20,VNQ,79.8126
2022-12-21,VNQ,79.1515
2022-12-22,VNQ,78.3352
2022-12-23,VNQ,79.4528
2022-12-26,VNQ,76.6398
2022-12-27,VNQ,76.3421
2022-12-28,VNQ,75.7555
2022-12-29,VNQ,76.3417
2022-12-30,VNQ,75.4838
2023-01-02,VNQ,76.0899
2023-01-03,VNQ,75.6703
2023-01-04,VNQ,75.197
2023-01-05,VNQ,76.5996
2023-01-06,VNQ,78.002
2023-01-09,VNQ,79.0931
2023-01-10,VNQ,78.1525
2023-01-11,VNQ,79.1275
2023-01-12,VNQ,78.9379
2023-01-13,VNQ,79.2784
2023-01-16,VNQ,80.1938
2023-01-17,VNQ,81.1533
2023-01-18,VNQ,79.6069
2023-01-19,VNQ,79.0478
2023-01-20,VNQ,77.8399
2023-01-23,VNQ,76.3962
2023-01-24,VNQ,77.6437
2023-01-25,VNQ,77.1222
2023-01-26,VNQ,74.7607
2023-01-27,VNQ,73.5991
2023-01-30,VNQ,73.2184
2023-01-31,VNQ,73.0072
2023-02-01,VNQ,72.8056
2023-02-02,VNQ,72.6703
2023-02-03,VNQ,73.5964
2023-02-06,VNQ,74.6443
2023-02-07,VNQ,75.8331
2023-02-08,VNQ,76.5091
2023-02-09,VNQ,77.3757
2023-02-10,VNQ,78.8405
2023-02-13,VNQ,79.2677
2023-02-14,VNQ,79.5895
2023-02-15,VNQ,79.1109
2023-02-16,VNQ,78.8691
2023-02-17,VNQ,78.7206
2023-02-20,VNQ,80.1115
2023-02-21,VNQ,79.4288
2023-02-22,VNQ,78.2141
2023-02-23,VNQ,78.4007
2023-02-24,VNQ,79.4858
2023-02-27,VNQ,77.3624
2023-02-28,VNQ,75.1543
2023-03-01,VNQ,75.4533
2023-03-02,VNQ,75.3172
2023-03-03,VNQ,75.1254
2023-03-06,VNQ,75.6637
2023-03-07,VNQ,74.536
2023-03-08,VNQ,74.8979
2023-03-09,VNQ,75.1013
2023-03-10,VNQ,75.3102
2023-03-13,VNQ,76.4745
2023-03-14,VNQ,76.0719
2023-03-15,VNQ,75.3695
2023-03-16,VNQ,76.3636
2023-03-17,VNQ,76.4158
2023-03-20,VNQ,76.7212
2023-03-21,VNQ,76.3186
2023-03-22,VNQ,77.2836
2023-03-23,VNQ,77.4185
2023-03-24,VNQ,77.3119
2023-03-27,VNQ,79.182
2023-03-28,VNQ,80.7344
2023-03-29,VNQ,80.1767
2023-03-30,VNQ,80.6268
2023-03-31,VNQ,81.8464
2023-04-03,VNQ,81.8663
2023-04-04,VNQ,81.3113
2023-04-05,VNQ,81.0001
2023-04-06,VNQ,80.2727
2023-04-07,VNQ,79.5553
2023-04-10,VNQ,78.7518
2023-04-11,VNQ,77.4774
2023-04-12,VNQ,77.5765
2023-04-13,VNQ,77.5294
2023-04-14,VNQ,77.5691
2023-04-17,VNQ,75.8645
2023-04-18,VNQ,75.8461
2023-04-19,VNQ,75.5715
2023-04-20,VNQ,76.1143
2023-04-21,VNQ,76.4278
2023-04-24,VNQ,76.4968
2023-04-25,VNQ,76.5113
2023-04-26,VNQ,75.7572
2023-04-27,VNQ,75.0099
2023-04-28,VNQ,75.1082
2023-05-01,VNQ,75.2679
2023-05-02,VNQ,74.8623
2023-05-03,VNQ,75.1253
2023-05-04,VNQ,75.057
2023-05-05,VNQ,74.5984
2023-05-08,VNQ,75.5513
2023-05-09,VNQ,76.155
2023-05-10,VNQ,76.1207
2023-05-11,VNQ,76.1315
2023-05-12,VNQ,75.8766
2023-05-15,VNQ,75.8539
2023-05-16,VNQ,77.3042
2023-05-17,VNQ,76.8725
2023-05-18,VNQ,75.7421
2023-05-19,VNQ,76.3194
2023-05-22,VNQ,75.9321
2023-05-23,VNQ,77.8035
2023-05-24,VNQ,77.7714
2023-05-25,VNQ,77.1941
2023-05-26,VNQ,77.6109
2023-05-29,VNQ,77.1306
2023-05-30,VNQ,78.4735
2023-05-31,VNQ,78.6668
2023-06-01,VNQ,77.8092
2023-06-02,VNQ,78.4792
2023-06-05,VNQ,79.8827
2023-06-06,VNQ,80.8296
2023-06-07,VNQ,80.2513
2023-06-08,VNQ,78.9408
2023-06-09,VNQ,79.0566
2023-06-12,VNQ,77.4966
2023-06-13,VNQ,77.6359
2023-06-14,VNQ,77.5705
2023-06-15,VNQ,76.0425
2023-06-16,VNQ,76.0834
2023-06-19,VNQ,76.7685
2023-06-20,VNQ,74.6261
2023-06-21,VNQ,77.7741
2023-06-22,VNQ,78.6197
2023-06-23,VNQ,78.9143
2023-06-26,VNQ,80.1485
2023-06-27,VNQ,79.3124
2023-06-28,VNQ,79.4001
2023-06-29,VNQ,79.899
2023-06-30,VNQ,78.8062
2023-07-03,VNQ,79.323
2023-07-04,VNQ,79.4334
2023-07-05,VNQ,80.4837
2023-07-06,VNQ,81.139
2023-07-07,VNQ,80.2176
2023-07-10,VNQ,79.6781
2023-07-11,VNQ,78.0803
2023-07-12,VNQ,77.6052
2023-07-13,VNQ,75.2366
2023-07-14,VNQ,74.8649
2023-07-17,VNQ,76.2468
2023-07-18,VNQ,75.3014
2023-07-19,VNQ,74.6869
2023-07-20,VNQ,75.4997
2023-07-21,VNQ,74.9406
2023-07-24,VNQ,75.2263
2023-07-25,VNQ,75.6532
2023-07-26,VNQ,75.3616
2023-07-27,VNQ,75.9022
2023-07-28,VNQ,76.3867
2023-07-31,VNQ,76.0509
2023-08-01,VNQ,77.5965
2023-08-02,VNQ,78.5661
2023-08-03,VNQ,80.0893
2023-08-04,VNQ,81.6684
2023-08-07,VNQ,82.79
2023-08-08,VNQ,82.8303
2023-08-09,VNQ,81.7685
2023-08-10,VNQ,83.0335
2023-08-11,VNQ,82.5312
2023-08-14,VNQ,82.0395
2023-08-15,VNQ,83.5232
2023-08-16,VNQ,84.1069
2023-08-17,VNQ,84.4848
2023-08-18,VNQ,82.9419
2023-08-21,VNQ,83.6646
2023-08-22,VNQ,83.466
2023-08-23,VNQ,83.0001
2023-08-24,VNQ,83.495
2023-08-25,VNQ,82.9711
2023-08-28,VNQ,82.9802
2023-08-29,VNQ,82.2248
2023-08-30,VNQ,81.7089
2023-08-31,VNQ,80.8177
2023-09-01,VNQ,80.8571
2023-09-04,VNQ,80.6813
2023-09-05,VNQ,83.0658
2023-09-06,VNQ,82.0346
2023-09-07,VNQ,81.4639
2023-09-08,VNQ,83.3221
2023-09-11,VNQ,84.3756
2023-09-12,VNQ,85.1847
2023-09-13,VNQ,85.2595
2023-09-14,VNQ,84.4761
2023-09-15,VNQ,84.1615
2023-09-18,VNQ,84.1537
2023-09-19,VNQ,83.5208
2023-09-20,VNQ,84.0899
2023-09-21,VNQ,84.3764
2023-09-22,VNQ,84.7832
2023-09-25,VNQ,83.8741
2023-09-26,VNQ,83.0677
2023-09-27,VNQ,83.394
2023-09-28,VNQ,83.7861
2023-09-29,VNQ,81.9919
2023-10-02,VNQ,83.5001
2023-10-03,VNQ,83.8079
2023-10-04,VNQ,84.0913
2023-10-05,VNQ,83.5683
2023-10-06,VNQ,82.5048
2023-10-09,VNQ,82.1052
2023-10-10,VNQ,81.9182
2023-10-11,VNQ,82.6016
2023-10-12,VNQ,83.2262
2023-10-13,VNQ,83.9548
2023-10-16,VNQ,83.6646
2023-10-17,VNQ,83.5179
2023-10-18,VNQ,83.6943
2023-10-19,VNQ,83.982
2023-10-20,VNQ,82.8669
2023-10-23,VNQ,81.9451
2023-10-24,VNQ,81.8131
2023-10-25,VNQ,80.8781
2023-10-26,VNQ,81.8696
2023-10-27,VNQ,81.6957
2023-10-30,VNQ,80.349
2023-10-31,VNQ,79.7645
2023-11-01,VNQ,80.2259
2023-11-02,VNQ,79.7425
2023-11-03,VNQ,80.0971
2023-11-06,VNQ,80.3189
2023-11-07,VNQ,81.1197
2023-11-08,VNQ,81.2064
2023-11-09,VNQ,81.2249
2023-11-10,VNQ,80.4668
2023-11-13,VNQ,80.7485
2023-11-14,VNQ,80.0111
2023-11-15,VNQ,79.697
2023-11-16,VNQ,79.6236
2023-11-17,VNQ,80.6872
2023-11-20,VNQ,80.7235
2023-11-21,VNQ,80.9366
2023-11-22,VNQ,81.1545
2023-11-23,VNQ,81.6237
2023-11-24,VNQ,80.2191
2023-11-27,VNQ,80.559
2023-11-28,VNQ,80.5191
2023-11-29,VNQ,83.3584
2023-11-30,VNQ,82.5684
2023-12-01,VNQ,82.1565
2023-12-04,VNQ,82.036
2023-12-05,VNQ,81.622
2023-12-06,VNQ,79.9213
2023-12-07,VNQ,80.7705
2023-12-08,VNQ,80.3402
2023-12-11,VNQ,80.1511
2023-12-12,VNQ,80.6625
2023-12-13,VNQ,81.1729
2023-12-14,VNQ,79.0588
2023-12-15,VNQ,78.7913
2023-12-18,VNQ,79.3396
2023-12-19,VNQ,78.8831
2023-12-20,VNQ,76.9791
2023-12-21,VNQ,77.4651
2023-12-22,VNQ,77.7073
2023-12-25,VNQ,78.5821
2023-12-26,VNQ,78.7119
2023-12-27,VNQ,78.8013
2023-12-28,VNQ,79.4402
2023-12-29,VNQ,79.8627
2024-01-01,VNQ,79.6374
2024-01-02,VNQ,78.3596
2024-01-03,VNQ,78.7067
2024-01-04,VNQ,78.6163
2024-01-05,VNQ,79.3819
2024-01-08,VNQ,78.9788
2024-01-09,VNQ,79.6476
2024-01-10,VNQ,80.9027
2024-01-11,VNQ,79.3178
2024-01-12,VNQ,79.6653
2024-01-15,VNQ,79.0415
2024-01-16,VNQ,79.314
2024-01-17,VNQ,79.0731
2024-01-18,VNQ,78.3296
2024-01-19,VNQ,77.9145
2024-01-22,VNQ,77.3073
2024-01-23,VNQ,76.9701
2024-01-24,VNQ,76.2173
2024-01-25,VNQ,76.7982
2024-01-26,VNQ,76.4483
2024-01-29,VNQ,77.4515
2024-01-30,VNQ,76.2239
2024-01-31,VNQ,75.9273
2024-02-01,VNQ,75.9136
2024-02-02,VNQ,74.9458
2024-02-05,VNQ,74.6785
2024-02-06,VNQ,75.5222
2024-02-07,VNQ,74.3693
2024-02-08,VNQ,75.3347
2024-02-09,VNQ,75.9695
2024-02-12,VNQ,77.957
2024-02-13,VNQ,77.8637
2024-02-14,VNQ,77.6208
2024-02-15,VNQ,78.8963
2024-02-16,VNQ,78.8172
2024-02-19,VNQ,78.6409
2024-02-20,VNQ,78.2201
2024-02-21,VNQ,78.8467
2024-02-22,VNQ,78.0731
2024-02-23,VNQ,76.6814
2024-02-26,VNQ,77.873
2024-02-27,VNQ,78.3732
2024-02-28,VNQ,77.767
2024-02-29,VNQ,77.6544
2024-03-01,VNQ,76.4219
2024-03-04,VNQ,76.8407
2024-03-05,VNQ,76.9575
2024-03-06,VNQ,77.8607
2024-03-07,VNQ,76.1577
2024-03-08,VNQ,76.0062
2024-03-11,VNQ,76.7143
2024-03-12,VNQ,76.2428
2024-03-13,VNQ,75.1891
2024-03-14,VNQ,74.6365
2024-03-15,VNQ,73.4909
2024-03-18,VNQ,73.9061
2024-03-19,VNQ,72.4112
2024-03-20,VNQ,72.4679
2024-03-21,VNQ,71.4089
2024-03-22,VNQ,70.608
2024-03-25,VNQ,70.4014
2024-03-26,VNQ,71.8885
2024-03-27,VNQ,72.0126
2024-03-28,VNQ,73.1983
2024-03-29,VNQ,72.9955
2024-04-01,VNQ,74.3701
2024-04-02,VNQ,74.0965
2024-04-03,VNQ,72.8507
2024-04-04,VNQ,71.3873
2024-04-05,VNQ,72.0826
2024-04-08,VNQ,71.3732
2024-04-09,VNQ,71.4957
2024-04-10,VNQ,70.8682
2024-04-11,VNQ,70.6965
2024-04-12,VNQ,69.9275
2024-04-15,VNQ,69.0547
2024-04-16,VNQ,68.9696
2024-04-17,VNQ,67.9466
2024-04-18,VNQ,69.5353
2024-04-19,VNQ,68.3355
2024-04-22,VNQ,68.3688
2024-04-23,VNQ,69.2867
2024-04-24,VNQ,69.0507
2024-04-25,VNQ,69.4685
2024-04-26,VNQ,69.3987
2024-04-29,VNQ,70.8643
2024-04-30,VNQ,70.7962
2024-05-01,VNQ,71.7946
2024-05-02,VNQ,71.2969
2024-05-03,VNQ,72.7279
2024-05-06,VNQ,73.4503
2024-05-07,VNQ,73.7486
2024-05-08,VNQ,74.9838
2024-05-09,VNQ,74.7074
2024-05-10,VNQ,73.3971
2024-05-13,VNQ,72.2941
2024-05-14,VNQ,72.3183
2024-05-15,VNQ,71.3558
2024-05-16,VNQ,71.8237
2024-05-17,VNQ,71.7641
2024-05-20,VNQ,71.5789
2024-05-21,VNQ,71.8052
2024-05-22,VNQ,72.4879
2024-05-23,VNQ,72.3584
2024-05-24,VNQ,72.576
2024-05-27,VNQ,72.6319
2024-05-28,VNQ,72.2602
2024-05-29,VNQ,72.5805
2024-05-30,VNQ,72.6451
2024-05-31,VNQ,72.8503
2024-06-03,VNQ,72.9146
2024-06-04,VNQ,74.537
2024-06-05,VNQ,74.5605
2024-06-06,VNQ,75.1152
2024-06-07,VNQ,74.5358
2024-06-10,VNQ,73.5131
2024-06-11,VNQ,72.9685
2024-06-12,VNQ,73.6227
2024-06-13,VNQ,74.4778
2024-06-14,VNQ,74.5184
2024-06-17,VNQ,74.5758
2024-06-18,VNQ,75.7708
2024-06-19,VNQ,75.8016
2024-06-20,VNQ,76.9234
2024-06-21,VNQ,77.8818
2024-06-24,VNQ,77.6319
2024-06-25,VNQ,78.8537
2024-06-26,VNQ,79.4889
2024-06-27,VNQ,79.4609
2024-06-28,VNQ,81.5612
2024-07-01,VNQ,81.6536
2024-07-02,VNQ,82.1526
2024-07-03,VNQ,83.4394
2024-07-04,VNQ,84.2766
2024-07-05,VNQ,83.453
2024-07-08,VNQ,83.4878
2024-07-09,VNQ,83.4667
2024-07-10,VNQ,83.6402
2024-07-11,VNQ,84.7564
2024-07-12,VNQ,83.5473
2024-07-15,VNQ,83.8086
2024-07-16,VNQ,84.1474
2024-07-17,VNQ,86.0164
2024-07-18,VNQ,84.9834
2024-07-19,VNQ,84.7661
2024-07-22,VNQ,85.1999
2024-07-23,VNQ,85.7091
2024-07-24,VNQ,84.4447
2024-07-25,VNQ,84.9649
2024-07-26,VNQ,85.2448
2024-07-29,VNQ,86.6113
2024-07-30,VNQ,86.5905
2024-07-31,VNQ,86.9864
2024-08-01,VNQ,86.305
2024-08-02,VNQ,85.8561
2024-08-05,VNQ,84.0549
2024-08-06,VNQ,84.1339
2024-08-07,VNQ,83.052
2024-08-08,VNQ,82.5534
2024-08-09,VNQ,83.2457
2024-08-12,VNQ,84.5627
2024-08-13,VNQ,83.7764
2024-08-14,VNQ,84.4304
2024-08-15,VNQ,84.0291
2024-08-16,VNQ,84.3417
2024-08-19,VNQ,83.1911
2024-08-20,VNQ,83.5471
2024-08-21,VNQ,84.4221
2024-08-22,VNQ,83.1735
2024-08-23,VNQ,83.6347
2024-08-26,VNQ,82.9866
2024-08-27,VNQ,82.5995
2024-08-28,VNQ,82.3691
2024-08-29,VNQ,83.9535
2024-08-30,VNQ,82.9751
2024-09-02,VNQ,83.9816
2024-09-03,VNQ,83.9217
2024-09-04,VNQ,84.9971
2024-09-05,VNQ,83.626
2024-09-06,VNQ,85.5826
2024-09-09,VNQ,86.054
2024-09-10,VNQ,85.6894
2024-09-11,VNQ,86.2275
2024-09-12,VNQ,86.2546
2024-09-13,VNQ,85.5265
2024-09-16,VNQ,85.5943
2024-09-17,VNQ,84.833
2024-09-18,VNQ,86.2164
2024-09-19,VNQ,85.7451
2024-09-20,VNQ,86.4888
2024-09-23,VNQ,84.3516
2024-09-24,VNQ,82.7104
2024-09-25,VNQ,82.7854
2024-09-26,VNQ,84.4768
2024-09-27,VNQ,86.0912
2024-09-30,VNQ,86.802
2024-10-01,VNQ,88.6314
2024-10-02,VNQ,87.5378
2024-10-03,VNQ,87.5466
2024-10-04,VNQ,85.5381
2024-10-07,VNQ,83.7323
2024-10-08,VNQ,83.1037
2024-10-09,VNQ,83.3539
2024-10-10,VNQ,83.3599
2024-10-11,VNQ,82.8495
2024-10-14,VNQ,82.4154
2024-10-15,VNQ,81.1461
2024-10-16,VNQ,80.4082
2024-10-17,VNQ,79.6647
2024-10-18,VNQ,79.5932
2024-10-21,VNQ,79.5806
2024-10-22,VNQ,78.9283
2024-10-23,VNQ,79.0747
2024-10-24,VNQ,78.3939
2024-10-25,VNQ,80.2503
2024-10-28,VNQ,81.0563
2024-10-29,VNQ,81.1822
2024-10-30,VNQ,79.4198
2024-10-31,VNQ,78.7789
2024-11-01,VNQ,77.7353
2024-11-04,VNQ,76.1067
2024-11-05,VNQ,74.4049
2024-11-06,VNQ,74.5763
2024-11-07,VNQ,74.3829
2024-11-08,VNQ,73.3932
2024-11-11,VNQ,73.4893
2024-11-12,VNQ,73.4628
2024-11-13,VNQ,73.3272
2024-11-14,VNQ,74.1952
2024-11-15,VNQ,74.3965
2024-11-18,VNQ,74.0828
2024-11-19,VNQ,72.8039
2024-11-20,VNQ,71.3288
2024-11-21,VNQ,71.5752
2024-11-22,VNQ,71.5075
2024-11-25,VNQ,71.7734
2024-11-26,VNQ,70.7384
2024-11-27,VNQ,70.1379
2024-11-28,VNQ,71.5376
2024-11-29,VNQ,70.0105
2024-12-02,VNQ,71.6443
2024-12-03,VNQ,72.1777
2024-12-04,VNQ,71.4013
2024-12-05,VNQ,73.3493
2024-12-06,VNQ,72.3101
2024-12-09,VNQ,72.4517
2024-12-10,VNQ,73.1251
2024-12-11,VNQ,74.4297
2024-12-12,VNQ,74.5749
2024-12-13,VNQ,74.3821
2024-12-16,VNQ,73.6944
2024-12-17,VNQ,74.2493
2024-12-18,VNQ,73.3291
2024-12-19,VNQ,71.2002
2024-12-20,VNQ,72.3062
2024-12-23,VNQ,71.8688
2024-12-24,VNQ,71.212
2024-12-25,VNQ,70.3711
2024-12-26,VNQ,71.8365
2024-12-27,VNQ,71.5559
2024-12-30,VNQ,71.5562
2024-12-31,VNQ,70.3378
2025-01-01,VNQ,70.5094
2025-01-02,VNQ,70.6579
2025-01-03,VNQ,69.0668
2025-01-06,VNQ,69.5993
2025-01-07,VNQ,69.2465
2025-01-08,VNQ,69.1817
2025-01-09,VNQ,68.4046
2025-01-10,VNQ,68.2431
2025-01-13,VNQ,68.7064
2025-01-14,VNQ,68.4638
2025-01-15,VNQ,68.0248
2025-01-16,VNQ,69.4908
2025-01-17,VNQ,69.6367
2025-01-20,VNQ,70.4797
2025-01-21,VNQ,69.5446
2025-01-22,VNQ,71.824
2025-01-23,VNQ,71.9684
2025-01-24,VNQ,71.6148
2025-01-27,VNQ,71.6477
2025-01-28,VNQ,72.542
2025-01-29,VNQ,72.4864
2025-01-30,VNQ,72.5216
2025-01-31,VNQ,72.7754
2025-02-03,VNQ,73.0151
2025-02-04,VNQ,74.2255
2025-02-05,VNQ,73.9064
2025-02-06,VNQ,74.8821
2025-02-07,VNQ,75.5259
2025-02-10,VNQ,75.2625
2025-02-11,VNQ,75.6938
2025-02-12,VNQ,75.1199
2025-02-13,VNQ,75.2275
2025-02-14,VNQ,74.055
2025-02-17,VNQ,73.2536
2025-02-18,VNQ,74.5412
2025-02-19,VNQ,72.7847
2025-02-20,VNQ,73.3782
2025-02-21,VNQ,73.5696
2025-02-24,VNQ,71.9652
2025-02-25,VNQ,71.4905
2025-02-26,VNQ,72.8733
2025-02-27,VNQ,70.8169
2025-02-28,VNQ,71.0092
2025-03-03,VNQ,70.3658
2025-03-04,VNQ,69.6262
2025-03-05,VNQ,68.1204
2025-03-06,VNQ,65.5054
2025-03-07,VNQ,65.9234
2025-03-10,VNQ,65.7205
2025-03-11,VNQ,66.8047
2025-03-12,VNQ,67.2773
2025-03-13,VNQ,67.9934
2025-03-14,VNQ,67.6754
2025-03-17,VNQ,68.205
2025-03-18,VNQ,69.0964
2025-03-19,VNQ,67.8768
2025-03-20,VNQ,66.7214
2025-03-21,VNQ,66.4947
2025-03-24,VNQ,66.1492
2025-03-25,VNQ,64.0269
2025-03-26,VNQ,64.3332
2025-03-27,VNQ,64.9032
2025-03-28,VNQ,64.1686
2025-03-31,VNQ,64.735
2025-04-01,VNQ,65.3243
2025-04-02,VNQ,65.1101
2025-04-03,VNQ,66.2241
2025-04-04,VNQ,67.3718
2025-04-07,VNQ,67.6523
2025-04-08,VNQ,68.4882
2025-04-09,VNQ,69.1516
2025-04-10,VNQ,68.4513
2025-04-11,VNQ,68.3037
2025-04-14,VNQ,68.226
2025-04-15,VNQ,67.7892
2025-04-16,VNQ,67.8588
2025-04-17,VNQ,68.4182
2025-04-18,VNQ,69.2426
2025-04-21,VNQ,69.1589
2025-04-22,VNQ,68.2246
2025-04-23,VNQ,68.4015
2025-04-24,VNQ,68.9187
2025-04-25,VNQ,69.5203
2025-04-28,VNQ,69.2836
2025-04-29,VNQ,68.9709
2025-04-30,VNQ,69.0824
2025-05-01,VNQ,70.2618
2025-05-02,VNQ,70.4481
2025-05-05,VNQ,70.1069
2025-05-06,VNQ,71.3123
2025-05-07,VNQ,72.7291
2025-05-08,VNQ,70.7251
2025-05-09,VNQ,71.2956
2025-05-12,VNQ,71.9044
2025-05-13,VNQ,71.1631
2025-05-14,VNQ,71.762
2025-05-15,VNQ,72.4978
2025-05-16,VNQ,72.6734
2025-05-19,VNQ,72.7791
2025-05-20,VNQ,72.8408
2025-05-21,VNQ,72.971
2025-05-22,VNQ,70.9118
2025-05-23,VNQ,69.8798
2025-05-26,VNQ,69.2724
2025-05-27,VNQ,68.9466
2025-05-28,VNQ,70.1849
2025-05-29,VNQ,70.9988
2025-05-30,VNQ,71.1845
2025-06-02,VNQ,71.6884
2025-06-03,VNQ,71.2873
2025-06-04,VNQ,70.4917
2025-06-05,VNQ,71.44
2025-06-06,VNQ,70.6653
2025-06-09,VNQ,70.338
2025-06-10,VNQ,68.0435
2025-06-11,VNQ,68.504
2025-06-12,VNQ,67.3741
2025-06-13,VNQ,67.7004
2025-06-16,VNQ,67.3004
2025-06-17,VNQ,68.4715
2025-06-18,VNQ,66.9999
2025-06-19,VNQ,67.6521
2025-06-20,VNQ,70.0469
2025-06-23,VNQ,70.3716
2025-06-24,VNQ,71.9907
2025-06-25,VNQ,71.9711
2025-06-26,VNQ,73.4438
2025-06-27,VNQ,73.0732
2025-06-30,VNQ,73.1124
2025-07-01,VNQ,73.2037
2025-07-02,VNQ,72.4575
2025-07-03,VNQ,71.3841
2025-07-04,VNQ,71.4363
2025-07-07,VNQ,71.0736
2025-07-08,VNQ,71.0108
2025-07-09,VNQ,69.6389
2025-07-10,VNQ,70.9825
2025-07-11,VNQ,71.0497
2025-07-14,VNQ,70.6066
2025-07-15,VNQ,69.6876
2025-07-16,VNQ,68.3855
2025-07-17,VNQ,68.2702
2025-07-18,VNQ,68.8876
2025-07-21,VNQ,69.3123
2025-07-22,VNQ,69.3371
2025-07-23,VNQ,68.8234
2025-07-24,VNQ,68.4745
2025-07-25,VNQ,68.3749
2025-07-28,VNQ,67.3802
2025-07-29,VNQ,66.3486
2025-07-30,VNQ,66.7189
2025-07-31,VNQ,66.0646
2025-08-01,VNQ,65.6939
2025-08-04,VNQ,66.0214
2025-08-05,VNQ,66.3691
2025-08-06,VNQ,66.9672
2025-08-07,VNQ,66.4276
2025-08-08,VNQ,66.4203
2025-08-11,VNQ,67.4461
2025-08-12,VNQ,67.3757
2025-08-13,VNQ,67.3927
2025-08-14,VNQ,67.0111
2025-08-15,VNQ,67.6535
2025-08-18,VNQ,66.9184
2025-08-19,VNQ,65.8291
2025-08-20,VNQ,65.9082
2025-08-21,VNQ,67.0617
2025-08-22,VNQ,66.5385
2025-08-25,VNQ,66.928
2025-08-26,VNQ,66.1498
2025-08-27,VNQ,66.2752
2025-08-28,VNQ,66.6728
2025-08-29,VNQ,66.9004
2025-09-01,VNQ,68.2394
2025-09-02,VNQ,67.6826
2025-09-03,VNQ,66.5028
2025-09-04,VNQ,66.5972
2025-09-05,VNQ,67.1278
2025-09-08,VNQ,67.4441
2025-09-09,VNQ,67.247
2025-09-10,VNQ,67.1556
2025-09-11,VNQ,68.7048
2025-09-12,VNQ,69.2687
2025-09-15,VNQ,68.3759
2025-09-16,VNQ,68.7556
2025-09-17,VNQ,68.9912
2025-09-18,VNQ,69.987
2025-09-19,VNQ,69.3765
2025-09-22,VNQ,69.6627
2025-09-23,VNQ,68.4071
2025-09-24,VNQ,68.515
2025-09-25,VNQ,69.1649
2025-09-26,VNQ,67.7428
2025-09-29,VNQ,67.6947
2025-09-30,VNQ,67.3741
2025-10-01,VNQ,66.6837
2025-10-02,VNQ,66.0518
2025-10-03,VNQ,66.1353
2025-10-06,VNQ,66.1955
2025-10-07,VNQ,66.0171
2025-10-08,VNQ,64.6405
